20180223, 엠지빌리지 mgvillage, 김민교, 의류/패션/잡화/뷰티, http://smartstore.naver.com/Palett_e
20180222, 아멜리아, 고은별, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/ameliashop
20180213, 최수아뷰티센터, 최수아, 의류/패션/잡화/뷰티, http://smartstore.naver.com/sua_beauty
20180209, 레온컴퍼니(REON COMPANY), 심우섭, 레저/여행/공연/ 기타, http://smartstore.naver.com/reoncompany
20170208, 얼루비이, 김수빈, 의류/패션/잡화/뷰티, http://smartstore.naver.com/allurbeee
20160323, 아이마오, 이은희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/imao
20120622, 주식회사 알이엠엠투케이(REMM2K), 유재영, 기타, http://smartstore.naver.com/sharekim
20200207, 리앤정, 이미소, 종합몰, http://smartstore.naver.com/pet_home
20200128, 엠디아이 연구소(MDI Research), 송종민, 의류/패션/잡화/뷰티, http://smartstore.naver.com/sjm0763
20200122, 데일리쇼핑즈(dailyshoppings), 임수빈, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/dailyshoppings8282
20200122, 핀아이, 김기현, 의류/패션/잡화/뷰티, http://smartstore.naver.com/pin_ai
20200120, 시루빈, 이수빈, 의류/패션/잡화/뷰티, http://smartstore.naver.com/sirubin
20200116, 빈빈상사, 강현빈, 종합몰, http://smartstore.naver.com/binbinsangsa
20200114, 커넥팅더닷 주식회사, 남궁정은, 종합몰, http://smartstore.naver.com/ctd
20200108, 주식회사 크레오코리아, 김홍범, 건강/식품, http://smartstore.naver.com/chuck
20200108, 애너치브, 조현근, 종합몰, http://smartstore.naver.com/habitance
20200107, 희세아, 김세아, 종합몰, http://smartstore.naver.com/gmltpdk
20190224, 샤이무드, 안준혁, 종합몰, http://smartstore.naver.com/shymood
20190217, 셀렉엔(select.N), 신규나, 의류/패션/잡화/뷰티, http://smartstore.naver.com/select_n
20190217, 센티베이, 이상미, 의류/패션/잡화/뷰티, http://smartstore.naver.com/sentibei
20190215, 포레스트데이(for rest day), 김수언, 건강/식품, http://smartstore.naver.com/forrestday
20190212, 방구석 컴퍼니, 진성민, 컴퓨터/사무용품/ 가구/수납용품, http://smartstore.naver.com/h20freemall
20190212, 미비포유, 이소림, 의류/패션/잡화/뷰티, http://smartstore.naver.com/me_before_you
20190211, 리틀믹스, 김성은, 종합몰, http://smartstore.naver.com/littlemixx
20190210, 펩스토어, 박현서, 종합몰, http://smartstore.naver.com/pepstore
20190210, 블링루비, 김정미, 의류/패션/잡화/뷰티, 블링루비  http://smartstore.naver.com/bllubi
20190129, 라레인 비올레, 권오태, 의류/패션/잡화/뷰티, http://smartstore.naver.com/kot0515  lareineviolet
20190127, 그레이컴퍼니, 정원석, 기타, http://smartstore.naver.com/puredrop_vape
20190125, 다주백화점, 김문수, 종합몰, http://smartstore.naver.com/daju
20190116, 그로우업프로젝트, 이현석, 종합몰, http://smartstore.naver.com/baegi
20190116, 키에티, 주은정, 의류/패션/잡화/뷰티, http://smartstore.naver.com/chieti
20190030, 라곰루시, 김지언, 종합몰/ 건강/식품, http://smartstore.naver.com/lagomlucy
20190026, 럽미율, 서유리, 의류/패션/잡화/뷰티, http://smartstore.naver.com/lovemeyul
20190026, 비제르블랑(Vigee Le Blanc), 김서하, 가구/수납용품/ 기타, http://smartstore.naver.com/thebrioshu
20190026, 모아이, 김나래, 의류/패션/잡화/뷰티, http://smartstore.naver.com/moaihats/
20190020, 코지어플렌티, 진재혁, 가구/수납용품/ 가전, http://smartstore.naver.com/cozyaplenty
20190011, 그녀의 데일리, 신미현, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/gangnams
20190010, 나/me, 유남희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/nami1001
20190004, 라라블리(lalavely), 라은정, 종합몰/ 상품권, http://smartstore.naver.com/lalavely
20190930, 퀀스 홈, 김희진, 종합몰, http://smartstore.naver.com/queens-home
20190906, 루레라, 유혜라, 의류/패션/잡화/뷰티, http://smartstore.naver.com/lulela
20190829, 꾸미리오, ZHAO FENGSHI, 의류/패션/잡화/뷰티, http://smartstore.naver.com/darlau
20190823, 성암(SUNGAM), 김기준, 의류/패션/잡화/뷰티, http://smartstore.naver.com/faysocks
20190822, 볼링연구소, 윤종인, 기타, http://smartstore.naver.com/yoonshop_
20190801, 프린톤, 김혜령, 교육/도서/완구/오락/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/printone02
20190731, 창피, 강제훈, 종합몰, http://smartstore.naver.com/changpi
20190729, 피그몽키(PIGMONKEY), 이지영, 의류/패션/잡화/뷰티, http://smartstore.naver.com/pigmonkey
20190725, 레인보우아트, 민기식, 의류/패션/잡화/뷰티, http://smartstore.naver.com/rainbow-art
20190724, 지구무역, 김현수, 의류/패션/잡화/뷰티, http://smartstore.naver.com/theplusbag
20190724, 온건투유, 연민호, 종합몰, http://smartstore.naver.com/bossmom
20190709, 집콕운동, 박경호, 종합몰, http://smartstore.naver.com/manmoney
20190627, 리유, 박서윤, 건강/식품, http://smartstore.naver.com/foreyou
20190627, 브래드앤데스크, 김진아, 컴퓨터/사무용품, http://smartstore.naver.com/breadndesk
